"ID","Slug","Scientific_Name","Common_Name","Type","Image_Filename","Search_Term"
"196","sarcococca-hookeriana-var-humilis","Sarcococca Hookeriana Var Humilis","Sweetbox","Shrub","sarcococca-hookeriana-var-humilis.jpg","Sarcococca Hookeriana Var Humilis plant"
"197","sedum-telephium-autumn-joy-1","Sedum Telephium 'Autumn Joy' -#1","Stonecrop","Shrub","sedum-telephium-autumn-joy-1.jpg","Sedum Telephium 'Autumn Joy' -#1 plant"
"198","astilbe-japonica-cologne","Astilbe Japonica 'Cologne'","False Spirea","Shrub","astilbe-japonica-cologne.jpg","Astilbe Japonica 'Cologne' plant"
"199","azalea-northern-lights","Azalea 'Northern Lights'","Northen Lights Azalea","Shrub","azalea-northern-lights.jpg","Azalea 'Northern Lights' plant"
"200","stipa-tenuissima","Stipa Tenuissima","Mexican feathergrass","Shrub","stipa-tenuissima.jpg","Stipa Tenuissima plant"
"201","oemleria-cerasiformis","Oemleria Cerasiformis","Indian Plum","Shrub","oemleria-cerasiformis.jpg","Oemleria Cerasiformis plant"
"202","salix-scouleriana","Salix Scouleriana","Scouler's Willow","Tree","salix-scouleriana.jpg","Salix Scouleriana plant"
"203","prunus-virginiana","Prunus virginiana","Choke Cherry","Shrub","prunus-virginiana.jpg","Prunus virginiana plant"
"204","amelanchier-alnifolia","Amelanchier Alnifolia","Saskatoonberry","Shrub","amelanchier-alnifolia.jpg","Amelanchier Alnifolia plant"
"205","mahonia-aquifolium","Mahonia aquifolium","Tall Oregon Grape","Shrub","mahonia-aquifolium.jpg","Mahonia aquifolium plant"
"206","ribes-sanguineum","Ribes Sanguineum","Red Flowering Currant","Shrub","ribes-sanguineum.jpg","Ribes Sanguineum plant"
"207","rosa-gymnocarpa","Rosa Gymnocarpa","Dwarf (Baldhip) Rose","Shrub","rosa-gymnocarpa.jpg","Rosa Gymnocarpa plant"
"208","mahonia-repens","Mahonia Repens","Creeping Barberry","Shrub","mahonia-repens.jpg","Mahonia Repens plant"
"209","salix-lasiandra","Salix Lasiandra","Pacific Willow","Tree","salix-lasiandra.jpg","Salix Lasiandra plant"
"210","salix-lasiandra","Salix Lasiandra","Pacific Willow","Tree","salix-lasiandra.jpg","Salix Lasiandra plant"
"211","achillea-millefolium","Achillea Millefolium","Yarrow","Shrub","achillea-millefolium.jpg","Achillea Millefolium plant"
"212","fragaria-vesca-10cm","Fragaria Vesca - #10cm","Woodland Strawberry","Shrub","fragaria-vesca-10cm.jpg","Fragaria Vesca - #10cm plant"
"213","carex-aquatilis-50p","Carex Aquatilis - #50p","Water Sedge","Shrub","carex-aquatilis-50p.jpg","Carex Aquatilis - #50p plant"
"214","scirpus-acutus","Scirpus Acutus","Hard Stemmed Bulrush","Shrub","scirpus-acutus.jpg","Scirpus Acutus plant"
"215","carex-utriculata","Carex Utriculata","Common Beaked Sedge","Shrub","carex-utriculata.jpg","Carex Utriculata plant"
"216","iris-setosa","Iris Setosa","Beachhead Iris","Shrub","iris-setosa.jpg","Iris Setosa plant"
"217","solidago-canadensis","Solidago Canadensis","Canadian Goldenrod","Shrub","solidago-canadensis.jpg","Solidago Canadensis plant"
"218","carex-obnupta","Carex Obnupta","Slough Sedge","Shrub","carex-obnupta.jpg","Carex Obnupta plant"
"219","carex-stipata","Carex Stipata","Prickly Sedge","Shrub","carex-stipata.jpg","Carex Stipata plant"
"220","cornus-canadensis","Cornus Canadensis","Creeping Dogwood","Tree","cornus-canadensis.jpg","Cornus Canadensis plant"
"221","iris-douglasiana","Iris Douglasiana","Douglas Iris","Shrub","iris-douglasiana.jpg","Iris Douglasiana plant"
"222","cornus-sericea","Cornus Sericea","Red osier dogwood","Tree","cornus-sericea.jpg","Cornus Sericea plant"
"223","carex-obnupta","Carex Obnupta","Slough Sedge","Shrub","carex-obnupta.jpg","Carex Obnupta plant"
"224","myrica-gale","Myrica Gale","Sweet Willow","Shrub","myrica-gale.jpg","Myrica Gale plant"
"225","spirea-douglasii","Spirea Douglasii","Hardhack","Shrub","spirea-douglasii.jpg","Spirea Douglasii plant"
"226","vaccinium-ovatum","Vaccinium Ovatum","Evergreen Huckleberry","Shrub","vaccinium-ovatum.jpg","Vaccinium Ovatum plant"
"227","juncus-inflexus","Juncus Inflexus","Hard Rush","Shrub","juncus-inflexus.jpg","Juncus Inflexus plant"
"228","cornus-stolonifera","Cornus Stolonifera","Z1","Tree","cornus-stolonifera.jpg","Cornus Stolonifera plant"
"229","salix-hookeriana-livestakes","Salix Hookeriana - #LiveStakes","Hooker's Willow","Tree","salix-hookeriana-livestakes.jpg","Salix Hookeriana - #LiveStakes plant"
"230","pinus-contorta","Pinus Contorta","Lodgepole Pine","Shrub","pinus-contorta.jpg","Pinus Contorta plant"
"231","plants-sold","Plants Sold","Plants Sold","Shrub","plants-sold.jpg","Plants Sold plant"
"232","shaw-bill","Shaw Bill","","Shrub","shaw-bill.jpg","Shaw Bill plant"
"233","upland-forest-planting","UPLAND FOREST PLANTING","","Shrub","upland-forest-planting.jpg","UPLAND FOREST PLANTING plant"
"234","riparian-forest-planting","RIPARIAN FOREST PLANTING","","Shrub","riparian-forest-planting.jpg","RIPARIAN FOREST PLANTING plant"
"235","lowland-forest-planting","LOWLAND FOREST PLANTING","","Shrub","lowland-forest-planting.jpg","LOWLAND FOREST PLANTING plant"
"236","upland-forest-dense-planting","UPLAND FOREST  - DENSE PLANTING","","Shrub","upland-forest-dense-planting.jpg","UPLAND FOREST  - DENSE PLANTING plant"
"237","offset-compensation-planting","OFFSET COMPENSATION PLANTING","","Shrub","offset-compensation-planting.jpg","OFFSET COMPENSATION PLANTING plant"
"238","lowland-forest-dense-planting","LOWLAND FOREST DENSE PLANTING","","Shrub","lowland-forest-dense-planting.jpg","LOWLAND FOREST DENSE PLANTING plant"
"239","trees","Trees","","Shrub","trees.jpg","Trees plant"
"240","shrubs","Shrubs","","Shrub","shrubs.jpg","Shrubs plant"
"241","stakes","Stakes","","Shrub","stakes.jpg","Stakes plant"
"242","alnus-rubra","Alnus Rubra","Red Alder","Shrub","alnus-rubra.jpg","Alnus Rubra plant"
"243","populus-trichocarpa","Populus Trichocarpa","Black Cottonwood","Tree","populus-trichocarpa.jpg","Populus Trichocarpa plant"
"244","pseudotsuga-menziesii","Pseudotsuga Menziesii","Douglas-fir","Shrub","pseudotsuga-menziesii.jpg","Pseudotsuga Menziesii plant"
"245","lonicera-involucrata","Lonicera Involucrata","Twinberry honeysuckle","Shrub","lonicera-involucrata.jpg","Lonicera Involucrata plant"
"246","rosa-nutkana","Rosa Nutkana","Nootka rose","Shrub","rosa-nutkana.jpg","Rosa Nutkana plant"
"247","salix-spp-livestakes","Salix Spp - #LiveStakes","","Tree","salix-spp-livestakes.jpg","Salix Spp - #LiveStakes plant"
"248","acer-macrophyllum","Acer Macrophyllum","Big Maple","Shrub","acer-macrophyllum.jpg","Acer Macrophyllum plant"
"249","cornus-sericea","Cornus Sericea","Red osier dogwood)","Tree","cornus-sericea.jpg","Cornus Sericea plant"
"250","crataegus-douglasii","Crataegus Douglasii","Black Hawthorn","Tree","crataegus-douglasii.jpg","Crataegus Douglasii plant"
"251","salix-hookeriana","Salix Hookeriana","Hooker's willow","Tree","salix-hookeriana.jpg","Salix Hookeriana plant"
"252","salix-sitchensis","Salix Sitchensis","Sitka willow","Tree","salix-sitchensis.jpg","Salix Sitchensis plant"
"253","physocarpus-capitatus","Physocarpus Capitatus","Pacific Ninebark","Shrub","physocarpus-capitatus.jpg","Physocarpus Capitatus plant"
"254","malus-fusca","Malus Fusca","Oregon crabapple","Shrub","malus-fusca.jpg","Malus Fusca plant"
"255","cornus-nuttallii-bnb","Cornus Nuttallii - #BnB","Pacific dogwood","Tree","cornus-nuttallii-bnb.jpg","Cornus Nuttallii - #BnB plant"
"256","malus-fusca","Malus Fusca","Pacific Crabapple","Shrub","malus-fusca.jpg","Malus Fusca plant"
"257","pinus-contorta-bnb","Pinus Contorta - #BnB","Shore Pine","Shrub","pinus-contorta-bnb.jpg","Pinus Contorta - #BnB plant"
"258","pseudotsuga-menziesii-bnb","Pseudotsuga Menziesii - #BnB","Douglas Fir","Shrub","pseudotsuga-menziesii-bnb.jpg","Pseudotsuga Menziesii - #BnB plant"
"259","salix-hookeriana","Salix Hookeriana","Hooker's Willow","Tree","salix-hookeriana.jpg","Salix Hookeriana plant"
"260","salix-scouleriana","Salix Scouleriana","Salix Scouleriana","Tree","salix-scouleriana.jpg","Salix Scouleriana plant"
"261","carex-kelloggii-50p","Carex Kelloggii - #50p","Lakeshore Sedge","Shrub","carex-kelloggii-50p.jpg","Carex Kelloggii - #50p plant"
"262","carex-obnupta-50p","Carex Obnupta - #50p","Slough Sedge","Shrub","carex-obnupta-50p.jpg","Carex Obnupta - #50p plant"
"263","juncus-effusus-50p","Juncus Effusus - #50p","Common Rush","Shrub","juncus-effusus-50p.jpg","Juncus Effusus - #50p plant"
"264","carex-sitchensis-50p","Carex Sitchensis - #50p","Sitka Sedge","Shrub","carex-sitchensis-50p.jpg","Carex Sitchensis - #50p plant"
"265","scirpus-microcarpus-50p","Scirpus Microcarpus - #50p","Small Flowered Bullrush","Shrub","scirpus-microcarpus-50p.jpg","Scirpus Microcarpus - #50p plant"
"266","vaccinium-membranaceum","Vaccinium Membranaceum","Thinleaf Huckleberry","Shrub","vaccinium-membranaceum.jpg","Vaccinium Membranaceum plant"
"267","electricity-charges","Electricity Charges","Electricity Charges","Shrub","electricity-charges.jpg","Electricity Charges plant"
"268","pseudotsuga-menziesii","Pseudotsuga Menziesii","Douglas fir","Shrub","pseudotsuga-menziesii.jpg","Pseudotsuga Menziesii plant"
"269","abies-grandis","Abies Grandis","Grand Fir","Tree","abies-grandis.jpg","Abies Grandis plant"
"270","acer-circinatum","Acer circinatum","Vine maple","Shrub","acer-circinatum.jpg","Acer circinatum plant"
"271","acer-circinatum","Acer Circinatum","Vine maple","Shrub","acer-circinatum.jpg","Acer Circinatum plant"
"272","amelanchier-alnifolia-","Amelanchier Alnifolia ","Saskatoon Serviceberry","Shrub","amelanchier-alnifolia-.jpg","Amelanchier Alnifolia  plant"
"273","aster-subspicatus","Aster Subspicatus","Douglas Aster ","Shrub","aster-subspicatus.jpg","Aster Subspicatus plant"
"274","fraxinus-latifolia","Fraxinus latifolia","Oregon ash","Shrub","fraxinus-latifolia.jpg","Fraxinus latifolia plant"
"275","lavandula-angustifolia-hidcote-10cm","Lavandula Angustifolia 'Hidcote' - #10cm","English Lavender","Perennial","lavandula-angustifolia-hidcote-10cm.jpg","Lavandula Angustifolia 'Hidcote' - #10cm plant"
"276","lavandula-angustifolia-munstead-10cm","Lavandula Angustifolia 'Munstead' - #10cm","English Lavender","Perennial","lavandula-angustifolia-munstead-10cm.jpg","Lavandula Angustifolia 'Munstead' - #10cm plant"
"277","lupinus-polyphyllus","Lupinus Polyphyllus","Lupine","Shrub","lupinus-polyphyllus.jpg","Lupinus Polyphyllus plant"
"278","malus-fusca","Malus Fusca","Pacific Crabapple","Shrub","malus-fusca.jpg","Malus Fusca plant"
"279","myrica-gale","Myrica Gale","Sweet gale","Shrub","myrica-gale.jpg","Myrica Gale plant"
"281","potentilla-pacifica-10cm","Potentilla Pacifica - #10cm","Pacific Silverweed","Shrub","potentilla-pacifica-10cm.jpg","Potentilla Pacifica - #10cm plant"
"282","ribes-divaricatum","Ribes Divaricatum","Gooseberry","Shrub","ribes-divaricatum.jpg","Ribes Divaricatum plant"
"283","taxus-brevifolia","Taxus Brevifolia","Pacific yew","Shrub","taxus-brevifolia.jpg","Taxus Brevifolia plant"
"284","epilobium-angustifolium","Epilobium Angustifolium","Fireweed","Shrub","epilobium-angustifolium.jpg","Epilobium Angustifolium plant"
"285","myrica-gale","Myrica Gale","Sweet Gale","Shrub","myrica-gale.jpg","Myrica Gale plant"
"286","potentilla-fruticosa","Potentilla Fruticosa","Shrubby Cinquefoil","Shrub","potentilla-fruticosa.jpg","Potentilla Fruticosa plant"
"287","vaccinium-ovatum","Vaccinium Ovatum","Evergreen Huckleberry","Shrub","vaccinium-ovatum.jpg","Vaccinium Ovatum plant"
"288","amelanchier-alnifolia","Amelanchier Alnifolia","Saskatoon Berry","Shrub","amelanchier-alnifolia.jpg","Amelanchier Alnifolia plant"
"289","aronia-melanocarpa","Aronia Melanocarpa","Autumn Magic","Shrub","aronia-melanocarpa.jpg","Aronia Melanocarpa plant"
"290","natural-gas","Natural Gas","","Shrub","natural-gas.jpg","Natural Gas plant"
"291","telus-communication","Telus Communication","","Shrub","telus-communication.jpg","Telus Communication plant"
"292","pinus-contorta-var-contorta","Pinus Contorta Var. Contorta","","Shrub","pinus-contorta-var-contorta.jpg","Pinus Contorta Var. Contorta plant"
"293","salix-lucida-ssp-lasiandra","Salix Lucida ssp. Lasiandra","Pacific Willow","Tree","salix-lucida-ssp-lasiandra.jpg","Salix Lucida ssp. Lasiandra plant"
"294","vaccinium-myrtilloides","Vaccinium Myrtilloides","Velvet Blueberry","Shrub","vaccinium-myrtilloides.jpg","Vaccinium Myrtilloides plant"
"295","vaccinium-uliginosum","Vaccinium Uliginosum","Bog Blueberry","Shrub","vaccinium-uliginosum.jpg","Vaccinium Uliginosum plant"
"296","carex-rostrata-50p","Carex Rostrata - #50p","Beaked Sedge","Shrub","carex-rostrata-50p.jpg","Carex Rostrata - #50p plant"
"297","pinus-contorta-var-contorta","Pinus Contorta Var. Contorta","","Shrub","pinus-contorta-var-contorta.jpg","Pinus Contorta Var. Contorta plant"
"298","populus-balsamifera-ssp-trichocarpa","Populus Balsamifera ssp. Trichocarpa","Black Cottonwood","Tree","populus-balsamifera-ssp-trichocarpa.jpg","Populus Balsamifera ssp. Trichocarpa plant"
"299","populus-balsamifera-ssp-trichocarpa","Populus Balsamifera ssp. Trichocarpa","Black Cottonwood","Tree","populus-balsamifera-ssp-trichocarpa.jpg","Populus Balsamifera ssp. Trichocarpa plant"
"300","pinus-ponderosa","Pinus Ponderosa","Yellow Pine","Shrub","pinus-ponderosa.jpg","Pinus Ponderosa plant"
"301","salix-spp-plugs-50p","Salix spp Plugs - #50p","Willow","Tree","salix-spp-plugs-50p.jpg","Salix spp Plugs - #50p plant"
"302","salix-lasiandra-livestakes","Salix Lasiandra - #LiveStakes","Pacific Willow","Tree","salix-lasiandra-livestakes.jpg","Salix Lasiandra - #LiveStakes plant"
"303","salix-scouleriana-livestakes","Salix Scouleriana - #LiveStakes","Scouler's willow","Tree","salix-scouleriana-livestakes.jpg","Salix Scouleriana - #LiveStakes plant"
"304","customized-pallet-charges","Customized Pallet Charges","","Shrub","customized-pallet-charges.jpg","Customized Pallet Charges plant"
"305","salix-spp","Salix spp","Weeping Willow","Tree","salix-spp.jpg","Salix spp plant"
"306","buxus-spp","Buxus Spp","American Boxwood","Shrub","buxus-spp.jpg","Buxus Spp plant"
"307","taxus-x-media-hm-eddie-5","Taxus x media 'H.M. Eddie' -#5","Yew","Shrub","taxus-x-media-hm-eddie-5.jpg","Taxus x media 'H.M. Eddie' -#5 plant"
"308","hydrangea-spp","Hydrangea Spp","Bigleaf Hydrangea","Shrub","hydrangea-spp.jpg","Hydrangea Spp plant"
"309","hosta-spp","Hosta Spp","Hostas","Perennial","hosta-spp.jpg","Hosta Spp plant"
"310","astilbe-montgomery","Astilbe Montgomery","Japanese Astilbe","Shrub","astilbe-montgomery.jpg","Astilbe Montgomery plant"
"311","alnus-crispa-sinuata","Alnus Crispa Sinuata","Sitka Alder","Shrub","alnus-crispa-sinuata.jpg","Alnus Crispa Sinuata plant"
"312","acer-circinatum","Acer Circinatum","Vine Maple","Shrub","acer-circinatum.jpg","Acer Circinatum plant"
"313","arctostaphylos-uva-ursi-10cm","Arctostaphylos uva ursi - #10cm","","Shrub","arctostaphylos-uva-ursi-10cm.jpg","Arctostaphylos uva ursi - #10cm plant"
"314","salix-lucida","Salix Lucida","Shinning Willow","Tree","salix-lucida.jpg","Salix Lucida plant"
"315","carex-densa","Carex Densa","Dudley's Sedge","Shrub","carex-densa.jpg","Carex Densa plant"
"316","scirpus-americanus-50p","Scirpus Americanus - #50p","Chairmaker's Bulrush","Shrub","scirpus-americanus-50p.jpg","Scirpus Americanus - #50p plant"
"317","scirpus-microcarpus","Scirpus Microcarpus","Panicled Bulrush","Shrub","scirpus-microcarpus.jpg","Scirpus Microcarpus plant"
"318","carex-utriculata-50p","Carex Utriculata - 50p","beaked sedge","Shrub","carex-utriculata-50p.jpg","Carex Utriculata - 50p plant"
"319","eleocharis-palustris-50p","Eleocharis Palustris - #50p","Common Spikerush","Shrub","eleocharis-palustris-50p.jpg","Eleocharis Palustris - #50p plant"
"320","populus-trichocarpa-50p","Populus Trichocarpa - #50p","Cottonwood","Tree","populus-trichocarpa-50p.jpg","Populus Trichocarpa - #50p plant"
"321","crataegus-douglasii","Crataegus Douglasii","Black Hawthorn","Tree","crataegus-douglasii.jpg","Crataegus Douglasii plant"
"322","oemleria-cerasiformis","Oemleria Cerasiformis","Indian Plum","Shrub","oemleria-cerasiformis.jpg","Oemleria Cerasiformis plant"
"324","prunus-emarginata","Prunus Emarginata","Bitter Cherry","Shrub","prunus-emarginata.jpg","Prunus Emarginata plant"
"325","osmaronia-cerasiformis","Osmaronia Cerasiformis","Indian Plum","Shrub","osmaronia-cerasiformis.jpg","Osmaronia Cerasiformis plant"
"326","aquilegia-formosa","Aquilegia Formosa","Western Columbine","Shrub","aquilegia-formosa.jpg","Aquilegia Formosa plant"
"327","deschampsia-cespitosa","Deschampsia Cespitosa","Tufted Hairgrass","Shrub","deschampsia-cespitosa.jpg","Deschampsia Cespitosa plant"
"328","juncus-acuminatus-10cm","Juncus Acuminatus - #10cm","Tapertip Rush","Shrub","juncus-acuminatus-10cm.jpg","Juncus Acuminatus - #10cm plant"
"329","cornus-nuttallii","Cornus Nuttallii","Pacific Dogwood","Tree","cornus-nuttallii.jpg","Cornus Nuttallii plant"
"330","malus-diversifolia","Malus Diversifolia","Pacific Crabapple","Shrub","malus-diversifolia.jpg","Malus Diversifolia plant"
"331","betula-papyrifera","Betula Papyrifera","Paper Birch","Shrub","betula-papyrifera.jpg","Betula Papyrifera plant"
"332","pinus-contorta","Pinus Contorta","Shore Pine","Shrub","pinus-contorta.jpg","Pinus Contorta plant"
"333","rosa-nutkana-72p","Rosa Nutkana - #72p","Nootka Rose","Shrub","rosa-nutkana-72p.jpg","Rosa Nutkana - #72p plant"
"334","vaccinium-ovalifolium-50p","Vaccinium Ovalifolium - #50p","Oval-leaf Blueberry","Shrub","vaccinium-ovalifolium-50p.jpg","Vaccinium Ovalifolium - #50p plant"
"335","physocarpus-capitatus-50p","Physocarpus Capitatus - #50p","Pacific Ninebark","Shrub","physocarpus-capitatus-50p.jpg","Physocarpus Capitatus - #50p plant"
"336","ribes-sanguineum-72p","Ribes Sanguineum - #72p","Red Flowering Currant","Shrub","ribes-sanguineum-72p.jpg","Ribes Sanguineum - #72p plant"
"337","cornus-sericea-50p","Cornus Sericea - #50p","Red Osier Dogwood Coastal","Tree","cornus-sericea-50p.jpg","Cornus Sericea - #50p plant"
"338","comus-sericea-50p","Comus Sericea - #50p","Red-Twig Dogwood","Shrub","comus-sericea-50p.jpg","Comus Sericea - #50p plant"
"339","rubus-spectabilis-50p","Rubus Spectabilis - #50p","Salmonberry","Shrub","rubus-spectabilis-50p.jpg","Rubus Spectabilis - #50p plant"
"340","amelanchier-alnifolia-72p","Amelanchier Alnifolia - #72p","Saskatoon Berry","Shrub","amelanchier-alnifolia-72p.jpg","Amelanchier Alnifolia - #72p plant"
"341","populus-trichocarpa","Populus Trichocarpa","Black Cottonwood","Tree","populus-trichocarpa.jpg","Populus Trichocarpa plant"
"342","rubus-parviflorus-10cm","Rubus Parviflorus - #10cm","","Shrub","rubus-parviflorus-10cm.jpg","Rubus Parviflorus - #10cm plant"
"343","salix-lucida-50p","Salix Lucida - #50p","Shining Willow","Tree","salix-lucida-50p.jpg","Salix Lucida - #50p plant"
"344","sambucus-racemosa-10cm","Sambucus Racemosa - #10cm","Red Elderberry","Shrub","sambucus-racemosa-10cm.jpg","Sambucus Racemosa - #10cm plant"
"345","fragaria-chiloensis-10cm","Fragaria Chiloensis - #10cm","Coastal Strawberry","Shrub","fragaria-chiloensis-10cm.jpg","Fragaria Chiloensis - #10cm plant"
"346","gaultheria-shallon-10cm","Gaultheria Shallon - #10cm","Salal","Shrub","gaultheria-shallon-10cm.jpg","Gaultheria Shallon - #10cm plant"
"347","lupinus-polyphyllus-10cm","Lupinus Polyphyllus - 10cm","Large-Leaved Lupine","Shrub","lupinus-polyphyllus-10cm.jpg","Lupinus Polyphyllus - 10cm plant"
"348","anaphalis-margaritacea-10cm","Anaphalis Margaritacea - #10cm","Pearly Everlasting","Shrub","anaphalis-margaritacea-10cm.jpg","Anaphalis Margaritacea - #10cm plant"
"349","iris-setosa-50p","Iris Setosa - #50p","Beachhead Iris","Shrub","iris-setosa-50p.jpg","Iris Setosa - #50p plant"
"350","aster-subspicatus-10cm","Aster Subspicatus - #10cm","Smooth Blue Aster","Shrub","aster-subspicatus-10cm.jpg","Aster Subspicatus - #10cm plant"
"351","typha-latifolia-50p","Typha Latifolia - #50p","Bulrush","Shrub","typha-latifolia-50p.jpg","Typha Latifolia - #50p plant"
"352","malus-fusca","Malus Fusca","Oregon crabapple","Shrub","malus-fusca.jpg","Malus Fusca plant"
"353","cornus-nuttallii","Cornus Nuttallii","Pacific Dogwood","Tree","cornus-nuttallii.jpg","Cornus Nuttallii plant"
"354","solidago-canadensis-50p","Solidago Canadensis - #50p","Canadian Goldenrod","Shrub","solidago-canadensis-50p.jpg","Solidago Canadensis - #50p plant"
"355","rosa-acicularis","Rosa Acicularis","Prickly Wild Rose","Shrub","rosa-acicularis.jpg","Rosa Acicularis plant"
"356","mahonia-aquifolium","Mahonia Aquifolium","Oregon Grape","Shrub","mahonia-aquifolium.jpg","Mahonia Aquifolium plant"
"357","gaultheria-shallon","Gaultheria Shallon","Salal","Shrub","gaultheria-shallon.jpg","Gaultheria Shallon plant"
"358","arctostaphylos-uva-ursi","Arctostaphylos Uva Ursi","Common Bearberry","Shrub","arctostaphylos-uva-ursi.jpg","Arctostaphylos Uva Ursi plant"
"359","athyrium-filix-femina-2","Athyrium Filix Femina -#2","Lady Fern","Shrub","athyrium-filix-femina-2.jpg","Athyrium Filix Femina -#2 plant"
